1.0,0.7531249580426129,0.6562573935559854,0.8286473708285097,0.2447520687687787,0.35000338311551626,0.32163400665773284,0.32550650693023514,0.26220767366986336,0.34869983430578066,0.360517765988436
0.7531249580426129,1.0,0.7878588560320291,0.7607858296845798,0.38830017519366056,0.31194005240639505,0.2957989331085585,0.32521089061291186,0.2549076559645569,0.2894029450524209,0.30969395039655134
0.6562573935559854,0.7878588560320291,1.0,0.6647539778828522,0.35144354814214435,0.23584979768471556,0.20240552550880767,0.3030548381740693,0.190265558781118,0.22929918827151258,0.2593489125455472
0.8286473708285097,0.7607858296845798,0.6647539778828522,1.0,0.25263916382511103,0.2667994845599526,0.21873354187256036,0.251545178227438,0.1750176779826078,0.21705426592040195,0.2573278178373125
0.2447520687687787,0.38830017519366056,0.35144354814214435,0.25263916382511103,1.0,0.013835437554283748,0.01949459196035331,0.08240470879832149,-0.002981333390543213,0.06246067097817619,0.14749315776319405
0.35000338311551626,0.31194005240639505,0.23584979768471556,0.2667994845599526,0.013835437554283748,1.0,0.9272230405741393,0.6675813665718254,0.8739175695945194,0.785346447867374,0.690338036385752
0.32163400665773284,0.2957989331085585,0.20240552550880767,0.21873354187256036,0.01949459196035331,0.9272230405741393,1.0,0.6368451296429045,0.857502414335351,0.7887695978540474,0.7274717117048953
0.32550650693023514,0.32521089061291186,0.3030548381740693,0.251545178227438,0.08240470879832149,0.6675813665718254,0.6368451296429045,1.0,0.6583148601590739,0.6779233059767401,0.6446465390040107
0.26220767366986336,0.2549076559645569,0.190265558781118,0.1750176779826078,-0.002981333390543213,0.8739175695945194,0.857502414335351,0.6583148601590739,1.0,0.7245316878908298,0.7107999872169996
0.34869983430578066,0.2894029450524209,0.22929918827151258,0.21705426592040195,0.06246067097817619,0.785346447867374,0.7887695978540474,0.6779233059767401,0.7245316878908298,1.0,0.6665841851837397
0.360517765988436,0.30969395039655134,0.2593489125455472,0.2573278178373125,0.14749315776319405,0.690338036385752,0.7274717117048953,0.6446465390040107,0.7107999872169996,0.6665841851837397,1.0
